project_id,sprint,velocity,progress,blocked,reopened,scope_change,defects,lead_time,throughput,delay
48,2,53.79,74.04,3,1,13.72,2,3.26,33.14,0
45,12,54.49,91.82,0,1,12.45,2,15.64,28.66,0
20,2,32.96,67.7,2,1,6.22,2,10.6,47.78,1
56,9,54.89,80.62,1,4,2.73,2,13.05,46.74,0
49,11,52.85,80.06,0,0,12.09,2,12.59,32.07,1
13,5,50.51,82.92,0,0,9.07,5,17.56,49.55,0
38,7,67.84,62.28,3,1,3.39,1,11.41,15.75,1
49,12,63.18,80.84,2,1,14.14,3,14.46,19.6,1
46,5,59.6,67.76,2,3,8.97,3,12.02,30.36,0
49,7,34.64,87.29,4,0,8.82,0,10.1,41.97,0
8,4,49.74,61.83,4,0,7.87,2,17.56,27.43,1
43,8,67.77,79.59,5,0,0.85,6,14.98,25.55,1
20,11,46.78,74.58,2,0,4.87,3,7.17,11.82,1
33,10,73.31,100.0,2,1,5.97,1,11.08,23.44,0
26,11,60.04,91.77,2,2,8.74,5,10.25,24.62,1
39,10,75.64,95.59,1,1,2.07,2,9.71,33.72,0
21,7,33.99,63.43,0,0,5.77,3,12.02,22.88,1
53,10,47.68,69.25,1,0,1.73,1,11.42,29.75,0
49,5,49.1,74.94,3,3,4.69,4,4.42,28.93,1
42,11,59.09,92.17,2,1,15.39,1,8.64,11.91,1
43,6,38.92,80.64,0,4,20.48,3,8.97,26.02,1
54,5,25.89,63.76,2,2,4.42,5,7.57,36.45,1
41,7,55.67,64.4,0,1,10.35,0,5.69,15.93,0
9,12,44.5,92.89,0,0,6.85,3,8.28,30.22,0
24,2,42.94,81.13,3,1,6.99,5,8.85,42.97,0
37,5,39.61,75.79,2,0,1.42,6,9.72,40.08,0
49,10,51.86,74.54,1,0,13.5,3,7.68,39.23,1
41,3,33.85,88.43,6,2,2.1,1,10.01,32.49,1
17,9,47.09,59.18,4,1,1.08,3,1.75,34.35,0
24,6,37.57,75.78,2,1,7.23,4,8.21,21.8,1
21,10,40.86,76.67,2,1,5.68,3,15.52,23.94,0
51,3,55.31,56.31,2,2,9.55,3,9.78,31.74,0
59,7,59.77,71.89,3,0,8.84,2,8.74,32.67,0
39,4,45.41,100.0,2,1,3.58,4,9.87,35.16,1
55,3,64.52,62.47,0,2,6.05,4,18.17,31.44,1
41,8,35.41,76.89,6,2,3.65,1,15.1,41.17,1
39,4,27.2,43.84,1,1,14.53,1,10.49,44.29,1
13,11,29.96,72.92,4,0,14.29,1,7.92,33.16,1
11,1,33.87,58.88,5,1,8.16,0,7.2,34.04,1
46,6,30.31,69.72,0,3,16.81,3,12.71,29.95,1
19,10,80.32,81.39,0,0,5.11,8,11.97,11.05,1
11,11,26.75,58.11,0,0,4.51,1,9.3,18.03,1
13,11,64.06,78.62,1,3,5.47,5,15.21,37.14,1
46,1,49.62,63.3,1,4,5.69,0,8.88,43.33,1
45,5,53.37,54.97,2,1,13.29,3,6.71,37.82,1
1,7,36.41,89.74,3,1,6.4,2,10.36,20.96,1
40,6,54.88,60.58,2,1,7.59,6,2.76,20.76,0
44,2,36.29,68.64,1,2,23.39,3,11.73,37.87,1
19,11,63.84,66.44,0,2,0.51,3,5.82,41.5,0
12,4,65.08,78.25,4,3,9.83,1,10.89,34.68,1
8,11,47.98,75.48,2,2,1.0,3,16.72,39.91,0
8,2,48.96,72.52,1,0,15.13,0,9.4,45.27,0
53,11,56.49,64.37,0,1,10.98,4,11.91,37.61,1
45,1,55.72,71.02,1,0,1.13,3,7.58,32.86,1
12,3,65.36,79.41,1,1,3.84,4,13.63,35.2,1
48,3,64.94,76.77,0,2,10.0,5,10.9,31.56,0
33,12,49.57,91.83,4,0,10.82,7,8.32,27.93,1
45,7,42.84,86.45,3,3,2.79,2,2.68,24.51,0
26,1,62.17,91.6,2,2,8.62,4,10.76,29.9,1
39,9,47.66,95.3,4,2,2.26,2,8.21,31.14,1
28,11,51.71,77.81,3,2,7.9,1,16.12,53.18,1
58,6,57.95,87.8,3,0,4.25,1,1.81,34.43,1
5,4,64.63,80.04,0,0,16.64,3,13.76,30.58,0
8,3,53.91,94.9,1,0,5.69,2,10.64,32.51,0
25,3,41.19,48.68,4,1,1.91,2,8.57,31.0,1
27,2,76.96,70.27,1,0,6.51,5,16.53,32.64,0
46,2,72.96,81.15,0,0,5.75,4,13.78,25.91,1
23,12,34.73,83.55,0,1,15.66,5,6.73,33.05,1
30,10,36.32,74.74,2,3,12.21,3,5.96,38.59,1
45,5,38.21,50.06,1,1,8.05,2,13.61,45.15,1
47,9,62.73,72.34,0,1,2.34,4,14.19,32.27,1
23,2,77.53,87.24,1,1,8.27,4,7.69,33.51,0
49,2,42.41,70.27,2,1,1.91,3,14.2,40.1,0
47,12,52.54,76.39,1,0,12.13,2,16.49,23.58,1
20,6,38.71,100.0,3,1,8.67,5,12.33,45.08,0
18,10,75.5,72.2,2,0,2.46,4,12.73,18.65,1
18,2,62.37,72.64,2,0,10.26,2,16.63,24.17,0
2,12,37.63,77.91,3,1,18.67,4,10.08,41.49,0
4,4,18.46,78.56,2,4,16.38,2,12.4,34.52,1
30,6,65.56,77.02,2,1,3.36,5,8.98,19.35,1
33,5,41.41,80.9,1,1,13.02,1,9.32,46.18,1
36,1,62.64,57.15,3,2,10.71,5,11.23,45.19,0
18,6,54.41,73.18,2,1,13.24,2,5.45,15.51,0
37,1,22.49,56.57,1,1,12.32,4,14.47,37.81,1
19,3,37.9,75.84,3,2,7.25,2,12.81,19.29,1
47,10,44.69,84.07,0,0,1.9,1,6.2,42.19,0
28,5,39.86,72.92,0,1,5.36,1,4.21,45.48,0
40,10,51.74,60.8,0,0,6.34,1,8.28,34.56,1
20,5,56.02,68.54,3,0,20.5,3,11.44,28.76,0
49,10,76.84,100.0,1,0,2.79,3,8.29,22.77,0
33,6,57.08,96.75,1,1,10.63,4,12.84,32.55,0
12,12,72.37,66.87,1,4,6.83,3,3.9,21.25,0
58,10,42.85,66.79,1,0,6.11,2,9.11,41.46,1
51,8,67.48,73.37,5,1,5.47,5,11.71,18.74,1
15,5,44.28,93.6,1,0,13.96,5,7.63,23.03,0
41,11,36.24,48.74,2,2,3.83,2,7.48,33.92,1
39,1,35.61,66.67,0,1,5.64,3,14.24,31.27,1
2,5,10.37,81.17,2,2,11.89,2,11.17,36.39,1
29,3,62.81,79.44,2,0,2.93,1,12.62,31.85,0
41,4,30.65,68.59,3,1,4.56,4,14.78,49.05,1
10,8,71.12,71.22,3,1,2.28,0,10.32,35.44,1
2,7,47.39,79.96,1,1,15.66,2,11.01,41.4,0
51,11,26.68,68.84,0,0,2.04,3,13.84,27.95,1
11,5,33.23,59.05,2,1,2.03,6,16.91,23.15,1
13,2,52.86,72.22,2,1,6.81,1,13.15,27.93,0
10,6,21.8,77.84,6,1,2.77,5,17.52,28.72,1
14,11,58.85,43.13,3,1,11.59,4,16.57,28.66,1
18,6,27.26,80.88,2,0,12.62,1,3.35,22.94,1
51,10,38.92,89.61,4,1,4.11,4,13.67,18.15,1
54,10,52.98,69.64,4,2,10.84,1,7.13,23.71,0
9,11,57.01,69.91,1,1,5.5,3,15.14,37.04,1
57,6,61.97,63.92,3,1,11.7,6,15.25,33.49,1
39,9,30.4,72.71,2,1,12.13,6,13.43,29.26,1
28,11,45.37,66.63,3,0,4.26,3,3.92,37.59,1
3,8,66.39,96.71,0,1,6.18,3,11.3,12.21,0
20,8,45.38,76.87,1,2,4.79,3,15.07,40.84,1
6,1,54.41,42.79,4,1,6.87,2,11.25,43.7,1
27,5,52.44,83.56,3,1,11.65,4,10.93,25.53,1
53,7,69.52,100.0,3,1,2.77,8,7.54,25.63,1
2,6,43.01,82.64,1,0,8.22,1,11.19,24.92,1
29,5,29.15,92.85,1,1,6.76,3,6.84,15.3,0
38,8,35.48,85.16,2,0,21.87,6,12.29,31.36,1
3,3,52.83,89.86,2,0,9.05,4,8.71,9.8,1
16,6,26.46,89.13,7,1,13.12,2,3.58,30.95,0
30,5,41.83,89.31,1,0,5.53,1,4.2,29.78,0
40,8,51.13,79.75,2,5,7.38,0,9.96,37.15,1
2,4,38.5,49.27,3,0,3.83,4,8.06,24.34,0
17,8,54.9,58.66,4,1,8.87,3,13.04,37.84,1
41,10,60.87,58.94,2,0,18.51,4,10.47,27.94,1
12,2,56.82,37.12,1,3,5.9,2,16.03,38.08,1
35,9,26.79,68.48,2,0,10.01,1,17.34,32.81,1
43,9,51.19,96.23,0,2,15.09,5,13.28,38.27,0
1,10,52.36,53.45,2,1,2.28,3,12.7,32.86,1
55,10,44.29,85.92,1,1,9.81,5,5.06,27.15,0
45,6,54.7,82.94,4,2,11.02,1,9.54,35.75,1
15,4,54.16,78.45,1,0,8.71,1,9.17,32.86,0
26,4,48.64,92.74,2,1,3.75,1,10.88,32.85,0
37,6,34.94,74.38,2,0,7.3,3,9.91,19.9,1
21,5,49.6,97.82,3,3,4.41,3,10.31,38.0,1
49,6,78.0,72.01,2,2,18.49,1,10.34,32.58,0
31,7,44.12,80.15,3,2,4.62,6,10.77,21.44,1
25,7,65.71,72.88,1,2,10.96,5,14.45,31.95,1
23,9,50.58,61.14,0,1,4.11,4,12.69,30.64,1
24,8,37.99,54.8,1,0,2.76,4,8.02,45.37,0
57,6,45.55,83.63,2,0,3.84,1,5.02,22.97,1
38,12,49.75,95.21,2,1,2.22,2,5.31,32.32,0
28,6,59.83,78.66,1,0,5.79,5,8.58,32.94,0
21,5,85.7,82.71,0,0,4.38,1,16.41,15.6,1
54,1,50.82,51.69,1,1,15.99,1,11.58,24.71,1
43,9,31.54,80.78,1,2,7.36,7,13.4,30.39,1
18,9,25.18,43.81,0,1,9.96,2,6.27,5.77,1
36,9,43.67,57.07,3,1,3.02,4,8.21,37.29,1
35,11,33.08,95.01,0,1,11.4,2,12.15,29.8,1
45,8,58.37,75.2,0,0,6.05,5,10.2,34.59,0
55,10,58.48,76.59,1,0,6.48,3,13.65,37.62,0
9,3,47.81,83.31,0,1,1.21,3,8.21,24.8,1
53,1,59.86,86.97,2,1,5.33,6,13.14,12.18,0
38,11,50.97,70.94,2,2,4.72,2,3.2,5.0,0
58,12,78.01,79.39,0,1,2.57,2,12.61,39.7,1
30,12,59.39,73.96,2,3,2.54,2,19.92,40.9,0
44,8,63.43,52.02,1,1,8.05,6,11.7,28.09,1
34,7,28.28,69.68,1,0,20.23,4,14.58,40.97,1
32,5,32.43,81.2,3,2,9.98,3,7.1,38.88,1
3,10,57.18,69.23,1,0,13.87,2,14.49,38.12,0
3,7,26.76,69.36,2,0,7.51,2,6.23,36.43,1
28,10,40.63,86.73,2,1,8.78,5,12.06,22.0,1
44,4,67.69,77.42,1,0,20.37,2,14.89,51.81,0
15,9,40.31,80.28,0,0,11.66,2,5.21,22.79,0
41,11,31.85,50.63,0,1,2.76,2,6.61,36.96,1
23,10,60.01,81.72,2,1,6.47,4,5.14,24.44,0
40,2,81.1,58.37,5,0,3.68,4,1.76,41.01,1
11,9,37.87,74.63,3,0,3.42,3,16.74,26.9,1
48,9,68.36,59.05,3,0,9.43,3,13.58,45.23,1
32,5,36.0,88.99,0,1,11.56,4,6.38,37.82,0
58,11,48.31,100.0,2,0,22.75,4,8.84,55.33,0
59,1,48.96,72.79,3,1,5.13,4,1.98,12.34,1
57,7,38.27,72.65,2,0,18.45,4,6.49,32.81,0
54,10,63.13,90.46,3,0,9.65,2,15.37,36.32,0
36,10,26.9,83.58,3,1,7.59,3,1.4,17.91,1
33,4,52.93,73.93,3,5,8.1,2,4.19,43.84,1
24,9,66.11,80.52,3,1,6.57,4,10.9,16.04,0
39,6,61.88,100.0,4,0,6.41,2,13.04,23.22,1
34,3,57.37,64.92,1,0,2.82,1,6.12,35.97,0
56,6,73.78,66.21,1,1,8.08,1,5.73,7.25,1
28,10,46.71,86.92,4,1,9.18,4,7.82,25.21,0
37,6,27.13,100.0,2,1,6.5,5,8.24,41.05,1
7,5,52.03,77.66,3,1,28.89,3,1.0,20.88,1
4,2,48.11,49.36,0,2,4.62,3,9.39,39.09,1
37,10,18.26,80.86,3,1,14.18,7,4.36,37.2,1
56,10,33.12,67.13,2,0,17.52,7,7.2,17.86,1
1,2,31.21,82.14,2,0,4.25,1,12.11,16.13,1
1,7,37.78,54.61,2,0,4.85,4,6.92,28.89,1
47,2,44.73,52.86,1,2,8.44,2,8.91,30.11,1
20,12,45.31,70.55,3,2,5.36,2,8.65,34.52,1
19,6,38.32,99.78,6,1,8.75,3,4.31,19.22,1
29,5,31.19,54.43,3,3,1.11,3,10.07,34.03,1
10,4,55.66,70.19,2,0,3.03,1,12.81,39.89,1
18,7,51.75,53.04,1,2,0.9,4,13.06,27.92,0
28,8,52.2,79.35,3,0,7.72,1,8.07,53.14,0
35,4,76.69,78.32,2,0,3.24,2,6.79,22.53,0
43,1,52.44,53.64,2,2,13.64,0,10.79,31.69,1
47,1,44.5,94.32,2,1,5.15,4,18.61,28.2,1
31,1,48.41,46.17,1,0,16.9,5,12.14,21.12,1
27,11,51.48,98.65,0,0,15.55,3,10.14,52.48,0
11,1,59.24,95.62,2,2,7.02,2,8.6,28.76,0
49,5,49.33,79.59,1,1,13.64,3,7.31,24.2,0
49,4,20.86,88.44,2,0,2.81,5,1.47,19.39,1
38,9,43.45,72.33,1,0,1.94,5,10.03,40.74,0
5,3,50.02,51.89,5,0,0.73,5,6.03,43.2,1
8,7,69.56,78.55,2,1,16.19,2,9.3,41.09,0
34,11,38.21,51.44,2,0,7.66,3,11.35,27.59,1
48,8,25.47,74.84,1,0,6.1,4,16.18,29.46,1
52,6,50.97,56.45,1,0,14.82,2,5.12,32.55,0
56,12,62.99,89.63,2,2,9.61,1,6.49,16.92,0
12,10,44.1,80.7,3,1,10.95,6,14.29,20.58,1
38,1,85.75,85.17,2,2,4.32,3,6.48,50.5,1
1,8,82.21,80.1,6,1,1.94,2,8.54,41.19,0
31,10,48.91,100.0,1,2,9.83,4,5.5,24.23,1
4,3,52.8,90.34,0,0,7.74,4,15.31,21.59,0
49,8,70.53,100.0,6,4,6.84,5,11.42,37.56,0
45,12,48.65,61.5,0,1,6.99,3,6.17,50.05,1
50,4,37.94,66.86,2,1,7.37,2,14.94,29.13,1
5,8,63.33,38.65,4,1,3.81,5,16.47,30.07,1
30,11,56.97,69.11,0,1,3.28,4,4.58,44.62,0
56,1,37.89,74.47,1,1,4.32,5,14.35,26.24,0
24,3,54.19,81.51,3,2,13.96,4,10.86,32.27,1
59,6,47.6,67.04,1,0,9.92,2,3.77,31.29,0
3,9,44.22,86.05,2,1,2.29,3,9.65,16.91,0
11,2,38.21,85.0,3,0,18.21,2,10.71,35.81,1
45,11,51.82,67.9,5,2,7.25,2,2.64,16.07,1
4,1,46.01,60.62,2,1,8.74,0,18.78,26.74,1
26,10,54.27,75.99,2,2,1.96,1,7.57,5.32,0
27,3,62.3,76.49,2,2,7.2,4,11.68,28.51,1
46,4,53.47,65.88,1,0,10.2,6,9.65,42.58,1
54,11,53.73,71.11,2,4,9.42,2,8.91,32.4,1
43,5,41.88,53.73,4,0,6.93,3,7.67,16.55,1
27,3,67.62,85.18,2,0,7.11,5,10.47,43.52,1
42,10,37.27,85.42,0,2,4.02,3,5.61,18.83,0
51,11,25.82,75.73,0,2,9.14,4,10.01,23.76,1
50,2,33.94,86.48,1,0,8.15,6,3.66,43.75,0
6,2,65.51,76.97,1,1,5.87,5,13.59,30.68,1
59,7,56.88,99.24,1,0,8.02,3,7.67,41.46,0
15,9,69.68,55.55,5,0,3.81,7,9.31,30.22,1
53,10,30.15,78.03,1,0,23.07,0,12.03,40.53,1
30,2,84.8,88.55,1,1,3.29,1,15.46,30.3,0
42,7,45.74,97.38,2,2,3.4,2,17.23,28.97,1
37,7,23.59,86.89,3,3,14.56,3,13.73,47.11,1
58,11,82.94,59.43,0,0,11.56,5,5.15,36.43,0
37,7,30.35,50.17,3,1,5.32,3,15.37,23.28,1
42,3,44.03,72.45,3,0,2.51,4,6.22,21.75,1
37,12,46.91,80.43,2,1,0.99,5,5.79,47.0,0
35,7,56.66,89.17,1,2,2.5,1,8.19,23.31,0
23,1,38.13,58.57,1,0,3.71,1,11.7,33.95,1
6,10,65.59,84.16,0,0,8.48,1,19.33,38.05,0
4,1,61.3,34.84,3,0,11.94,8,9.02,20.49,1
18,5,50.29,63.91,2,0,7.1,1,21.33,23.02,1
9,2,69.86,87.9,2,1,7.36,4,13.45,31.59,1
49,9,48.98,57.13,0,1,13.53,3,8.11,26.51,0
29,7,45.87,58.45,2,0,8.48,1,13.75,45.02,1
13,4,79.97,67.12,2,0,5.43,0,5.98,32.86,0
59,4,54.44,77.65,3,1,4.42,2,8.14,11.39,1
47,2,35.22,58.27,1,1,3.69,1,6.89,33.31,1
52,5,37.25,74.52,1,2,9.35,4,12.66,32.02,1
17,4,50.28,68.52,1,1,10.82,4,14.68,41.72,1
45,12,14.03,92.37,1,2,4.49,5,10.26,19.17,1
32,1,40.51,67.74,2,0,6.43,0,8.9,51.15,0
48,12,48.49,75.43,3,1,10.83,5,9.04,24.96,1
22,8,47.49,77.5,0,1,4.09,3,2.67,39.62,0
4,3,31.14,68.7,1,1,5.63,4,8.37,35.36,0
5,6,43.27,86.55,2,1,9.5,6,10.3,44.94,0
37,4,67.7,89.66,2,3,12.17,6,18.77,21.5,1
41,9,64.6,67.67,2,1,23.69,0,5.31,30.98,0
49,7,51.43,79.4,1,2,6.72,1,11.3,30.23,1
13,9,48.97,61.09,5,0,10.17,0,4.68,26.4,0
34,10,47.58,83.46,1,1,1.45,3,11.6,12.29,1
45,3,53.54,78.49,2,3,6.68,6,11.31,41.93,0
22,1,51.54,69.54,5,1,1.17,4,14.81,31.0,1
53,5,54.86,79.95,2,1,4.11,1,10.38,45.6,1
59,3,57.53,83.89,2,1,2.98,3,10.59,9.43,1
23,6,31.83,93.46,2,0,6.55,2,11.69,27.11,1
51,8,45.35,80.96,3,4,4.66,5,9.08,26.59,1
3,11,52.97,88.33,3,1,6.91,5,10.69,24.58,1
42,4,35.51,100.0,1,1,5.32,3,9.84,28.68,1
34,5,39.89,59.49,0,2,12.4,3,6.08,32.15,0
32,5,46.73,92.57,0,1,4.52,1,12.66,25.54,0
45,4,47.47,61.81,3,0,8.44,0,16.55,31.77,1
51,4,53.25,64.3,4,2,17.79,3,5.86,24.42,1
58,4,37.28,74.82,4,0,9.2,4,11.47,43.07,1
49,4,64.52,65.31,2,2,7.08,1,15.56,32.58,1
21,4,47.34,62.8,3,1,1.42,6,9.48,34.05,1
46,5,52.18,74.09,1,0,4.7,5,16.81,16.66,1
44,2,44.45,70.0,1,1,4.79,2,13.99,36.17,0
21,2,53.53,65.02,1,3,12.09,1,5.82,38.66,1
44,9,75.07,60.71,3,0,8.34,2,7.87,39.94,0
11,2,44.31,96.38,2,2,9.1,2,13.79,14.66,1
39,6,41.83,57.0,1,0,12.76,0,2.57,37.88,0
4,2,37.55,72.48,1,1,9.28,3,6.68,35.73,1
51,5,49.11,91.77,1,1,13.73,1,11.66,29.8,0
1,4,48.93,87.14,3,1,6.36,2,7.79,30.96,0
28,12,50.77,78.51,3,3,10.83,5,5.0,30.25,1
24,7,57.02,65.65,4,0,2.84,3,10.15,25.06,1
35,7,55.13,74.72,3,3,9.33,3,15.05,18.21,1
13,6,49.66,58.14,3,0,5.81,5,6.78,19.38,1
47,10,79.31,70.72,3,0,9.25,3,7.38,27.65,1
34,5,60.36,70.5,1,0,5.79,3,9.26,30.94,0
11,1,33.66,71.94,1,0,3.35,2,17.67,51.5,1
36,12,26.82,63.18,3,0,4.81,2,5.94,36.62,1
51,3,39.57,49.56,0,2,8.42,4,5.58,30.12,1
17,9,52.29,93.78,1,0,7.74,2,11.58,27.42,0
35,1,38.31,90.45,2,3,4.2,2,16.25,27.31,1
18,5,40.59,88.12,3,0,4.2,3,7.05,33.4,1
40,2,50.39,80.68,0,2,9.27,5,17.38,23.62,1
22,4,44.87,77.56,1,3,16.47,3,3.78,32.06,0
57,11,19.28,64.59,1,3,4.15,2,4.46,13.41,1
24,1,66.16,66.2,2,0,17.52,4,6.96,31.27,0
58,3,62.67,96.83,2,1,8.8,2,9.8,19.99,1
19,10,30.72,100.0,1,0,3.63,1,8.73,15.45,0
37,7,50.85,72.23,0,0,3.09,3,6.5,35.05,0
39,10,33.25,75.06,1,0,9.23,1,1.0,26.33,0
21,3,40.87,85.98,1,0,4.47,1,10.03,27.69,1
8,4,57.29,76.4,3,0,6.01,2,9.11,18.52,1
28,2,62.15,77.54,2,1,5.2,2,9.96,30.53,0
5,3,61.8,74.1,4,0,6.77,5,5.85,32.9,0
17,9,53.67,60.93,3,2,6.22,3,8.59,43.86,1
37,3,69.13,69.4,1,2,18.14,2,9.51,37.94,1
36,11,40.84,73.0,3,3,8.67,3,7.95,32.11,1
54,5,44.17,37.2,4,0,7.21,5,7.16,32.42,1
19,2,11.08,76.31,0,0,1.3,2,12.16,40.46,0
27,4,48.6,100.0,2,0,12.43,1,4.43,25.79,0
53,12,58.7,68.56,3,0,11.22,2,9.71,25.75,1
34,7,54.28,75.5,3,1,9.81,5,7.69,16.85,1
11,7,40.64,62.39,3,1,5.45,1,7.67,18.28,1
54,12,62.67,58.59,2,0,1.89,1,13.43,37.71,1
45,3,48.89,70.35,3,2,4.43,4,12.89,31.89,1
47,5,61.5,84.45,4,1,8.21,2,10.72,7.88,0
12,1,57.29,71.49,4,0,3.91,3,12.17,37.88,1
54,10,71.37,69.39,0,1,12.3,2,11.89,22.18,0
21,10,55.09,82.43,2,0,10.94,4,6.72,33.56,0
54,10,59.15,78.0,3,0,8.99,2,9.51,31.93,1
11,11,48.85,79.19,1,0,0.64,3,6.83,37.92,0
39,1,42.46,92.85,1,0,14.32,4,9.9,17.39,1
28,5,57.36,90.97,2,1,5.52,2,1.0,19.42,0
5,10,72.54,97.44,1,2,11.33,2,1.0,45.7,0
17,9,40.76,56.81,2,1,8.69,2,10.77,46.95,1
56,1,46.28,87.86,2,1,12.25,6,15.28,36.61,1
20,1,50.4,99.69,2,0,5.1,1,9.6,18.22,1
41,4,60.27,50.51,2,1,7.79,3,6.28,25.23,1
46,4,55.18,74.7,2,0,8.34,3,7.98,24.96,1
58,2,63.7,66.85,1,3,4.39,5,11.19,22.73,0
12,9,79.61,74.63,3,0,15.15,1,16.83,25.62,0
6,9,40.42,92.2,2,0,19.73,3,1.0,33.77,1
17,2,59.15,54.06,2,2,3.68,3,12.91,49.32,1
51,9,54.81,78.67,0,3,10.05,2,7.59,21.66,1
19,6,50.29,66.53,3,0,6.23,0,9.79,30.42,0
26,8,59.09,92.66,2,1,6.18,5,1.0,42.06,0
48,10,46.0,81.31,2,3,8.28,4,7.02,31.18,0
44,4,54.85,72.63,0,0,3.34,0,9.06,50.15,0
44,2,30.42,64.23,3,1,16.35,1,11.41,37.62,1
52,2,41.92,100.0,1,0,1.93,2,3.04,36.87,0
32,9,65.71,79.2,0,1,11.37,3,12.9,37.14,1
6,1,65.14,53.7,2,1,6.82,3,13.01,38.52,1
55,12,53.89,62.84,0,0,24.17,4,14.86,35.37,1
58,7,43.2,81.19,0,0,5.22,2,10.03,35.51,0
36,11,62.38,64.05,3,2,2.57,3,7.94,28.99,0
38,3,68.55,65.89,4,0,6.37,1,18.53,41.17,1
11,3,43.81,89.79,2,0,11.6,3,3.95,36.33,0
33,2,28.17,88.46,3,1,4.34,4,10.1,27.87,1
24,10,56.74,66.43,2,0,6.88,1,10.05,40.5,1
23,6,63.71,92.56,2,0,11.28,2,15.02,27.53,0
15,10,58.81,64.34,3,1,3.96,0,8.27,13.66,0
27,2,73.48,100.0,0,0,2.1,4,8.61,33.62,0
11,10,73.54,83.06,2,0,14.64,4,19.92,32.92,1
57,4,45.42,79.35,1,0,9.6,4,14.87,24.05,1
51,10,52.98,69.23,1,1,8.79,3,11.31,34.0,1
50,9,42.55,65.87,0,2,11.08,2,7.7,15.63,1
17,9,34.67,40.1,3,0,5.28,3,12.45,46.15,1
51,6,35.55,70.59,0,0,10.53,4,14.62,19.82,1
53,4,60.76,74.84,2,4,4.81,1,6.62,44.04,1
14,7,54.54,47.61,1,0,4.76,3,4.93,45.86,0
27,1,63.35,87.35,2,0,13.3,1,12.11,49.63,0
18,12,87.97,72.59,1,2,15.21,4,13.23,31.63,0
28,4,57.5,93.22,2,2,13.73,6,13.33,20.78,1
51,5,38.18,64.75,0,0,11.92,2,8.67,36.82,0
47,8,65.53,93.55,2,1,5.93,3,10.17,28.28,1
47,12,37.9,68.26,2,1,6.04,1,11.75,30.34,1
4,2,76.23,74.25,2,2,4.63,1,11.79,44.53,0
7,12,20.43,78.23,6,0,14.25,5,9.2,30.82,1
45,5,41.8,74.38,0,0,18.05,3,6.46,28.27,1
35,6,59.33,79.57,4,0,6.72,5,8.52,25.71,1
48,5,67.66,46.13,1,2,2.71,1,16.64,30.72,0
9,9,39.85,72.91,2,0,8.97,6,12.45,24.93,1
8,10,37.13,73.79,5,1,6.9,1,10.81,27.83,1
52,1,52.23,45.2,1,0,6.29,4,7.21,35.27,1
45,3,78.63,84.64,2,0,7.14,9,6.36,17.77,0
17,2,26.92,61.33,0,0,17.44,2,8.76,24.26,1
17,12,45.29,89.13,3,0,3.59,1,4.55,30.45,0
49,3,53.9,76.29,2,1,19.27,4,13.2,47.3,1
33,10,38.06,66.39,2,0,14.05,0,16.69,34.48,1
32,9,38.01,90.07,5,0,7.3,5,4.54,38.24,0
8,9,46.5,99.93,4,1,1.44,1,6.35,30.51,0
19,10,54.39,75.58,0,1,14.05,5,11.07,33.92,0
38,2,47.07,95.62,1,4,21.91,1,10.24,30.31,1
3,3,71.98,72.36,1,3,12.39,6,10.43,30.72,1
59,4,58.89,89.43,6,1,9.15,4,11.61,15.04,1
5,9,55.75,69.49,1,3,6.24,3,17.13,26.09,1
13,3,65.41,100.0,2,4,7.78,4,3.1,34.12,0
47,7,56.01,91.16,2,1,0.46,3,18.22,41.05,1
46,12,43.35,82.06,1,0,9.51,3,7.94,35.74,0
31,3,46.05,36.99,2,0,5.87,5,7.96,20.32,1
55,7,33.06,81.73,3,0,13.17,5,9.98,34.66,1
16,7,80.07,56.48,2,3,10.61,4,7.21,34.23,1
50,9,63.96,80.3,2,0,12.35,2,20.12,35.31,1
32,2,11.61,94.16,2,0,2.6,4,10.91,31.85,1
22,6,70.0,85.33,4,0,8.49,2,13.34,11.42,1
29,9,28.01,87.88,1,2,7.73,1,14.74,15.54,1
22,12,57.81,69.4,0,2,4.66,7,11.32,21.66,0
43,12,16.94,52.13,2,3,3.72,1,6.77,20.07,0
3,2,43.58,63.43,1,0,9.32,1,11.92,34.92,1
54,2,70.11,70.05,4,1,5.47,6,7.32,9.48,1
10,5,70.95,74.79,3,2,8.96,8,11.95,45.76,0
42,10,54.6,94.04,3,0,9.6,0,6.37,48.4,0
21,10,61.81,85.96,5,3,8.68,3,9.16,33.96,0
16,12,28.8,100.0,2,1,9.73,0,8.07,29.43,0
12,10,58.07,59.98,0,0,6.41,3,4.07,19.26,1
2,8,62.76,92.46,2,2,4.5,2,6.0,23.04,0
41,11,88.55,88.13,1,0,4.08,3,11.32,33.39,0
24,9,40.65,73.25,2,2,15.44,2,2.29,31.93,1
35,2,50.24,60.59,2,2,4.48,3,10.66,41.85,1
56,5,51.17,65.77,0,1,5.4,3,10.57,25.6,1
30,7,60.48,65.05,3,2,3.48,2,14.43,24.71,0
57,6,63.21,100.0,3,2,10.09,3,5.41,44.27,0
30,6,65.91,87.42,1,1,5.81,5,7.65,23.23,0
47,7,64.82,87.98,4,0,4.37,6,1.0,26.59,0
35,3,27.78,76.32,2,1,3.5,1,12.4,39.05,1
19,3,10.8,71.57,2,0,10.6,4,14.82,42.55,1
50,10,42.28,80.06,1,4,5.83,3,16.48,27.38,1
